order_id,product_id,quantity,unit_price,unit_cost,discount_pct,line_revenue
500326,1010,1,101.38,59.23,0.0,101.38
500326,1015,1,28.18,17.72,0.05,28.18
500326,1009,2,61.12,31.39,0.15,122.24
500326,1024,1,34.78,18.12,0.05,34.78
500327,1011,1,79.79,48.08,0.15,79.79
500327,1008,2,53.9,28.69,0.1,107.8
500328,1003,2,49.6,33.41,0.0,99.2
500329,1027,1,68.17,40.42,0.0,68.17
500329,1006,1,87.85,61.12,0.05,87.85
500330,1006,1,92.47,61.12,0.0,92.47
500331,1014,1,56.37,25.6,0.05,56.37
500331,1012,2,81.79,76.2,0.3,163.58
500332,1013,2,84.5,41.86,0.05,169.0
500332,1025,1,59.92,27.34,0.0,59.92
500333,1016,1,85.75,57.59,0.0,85.75
500334,1006,1,87.85,61.12,0.05,87.85
500335,1031,1,76.72,59.46,0.3,76.72
500335,1022,2,161.55,80.97,0.0,323.1
500335,1019,1,42.78,27.36,0.15,42.78
500336,1018,1,93.25,54.7,0.2,93.25
500337,1020,1,69.25,41.15,0.0,69.25
500338,1020,1,69.25,41.15,0.0,69.25
500338,1010,1,81.1,59.23,0.2,81.1
500338,1013,1,75.61,41.86,0.15,75.61
500339,1018,2,104.9,54.7,0.1,209.8
500339,1028,1,109.43,71.76,0.05,109.43
500340,1022,1,161.55,80.97,0.0,161.55
500340,1013,1,80.06,41.86,0.1,80.06
500341,1012,1,116.84,76.2,0.0,116.84
500342,1002,1,126.06,101.07,0.25,126.06
500343,1016,1,85.75,57.59,0.0,85.75
500343,1016,1,72.89,57.59,0.15,72.89
500343,1004,1,152.98,95.52,0.0,152.98
500344,1011,3,70.4,48.08,0.25,211.2
500345,1026,1,21.79,9.19,0.0,21.79
500345,1033,1,94.03,58.92,0.1,94.03
500345,1010,1,96.31,59.23,0.05,96.31
500346,1030,1,29.25,13.16,0.0,29.25
500347,1001,1,139.46,82.77,0.1,139.46
500348,1018,1,116.56,54.7,0.0,116.56
500349,1026,2,20.7,9.19,0.05,41.4
500350,1025,1,59.92,27.34,0.0,59.92
500350,1024,1,34.78,18.12,0.05,34.78
500350,1029,1,77.76,44.16,0.0,77.76
500350,1031,1,93.16,59.46,0.15,93.16
500351,1027,1,61.35,40.42,0.1,61.35
500351,1014,2,53.41,25.6,0.1,106.82
500352,1009,1,53.92,31.39,0.25,53.92
500353,1019,1,50.33,27.36,0.0,50.33
500354,1028,1,115.19,71.76,0.0,115.19
500354,1015,1,29.66,17.72,0.0,29.66
500355,1015,1,25.21,17.72,0.15,25.21
500356,1020,2,69.25,41.15,0.0,138.5
500356,1012,1,116.84,76.2,0.0,116.84
500357,1004,1,152.98,95.52,0.0,152.98
500357,1020,1,55.4,41.15,0.2,55.4
500357,1016,1,85.75,57.59,0.0,85.75
500358,1008,1,59.89,28.69,0.0,59.89
500359,1024,2,36.61,18.12,0.0,73.22
500359,1016,1,64.31,57.59,0.25,64.31
500359,1005,1,43.89,29.47,0.2,43.89
500360,1027,1,68.17,40.42,0.0,68.17
500360,1002,1,151.27,101.07,0.1,151.27
500361,1011,1,84.48,48.08,0.1,84.48
500361,1018,1,116.56,54.7,0.0,116.56
500362,1019,1,50.33,27.36,0.0,50.33
500362,1003,1,42.16,33.41,0.15,42.16
500362,1001,1,147.21,82.77,0.05,147.21
500363,1002,1,151.27,101.07,0.1,151.27
500363,1003,1,44.64,33.41,0.1,44.64
500363,1019,1,45.3,27.36,0.1,45.3
500364,1020,1,65.79,41.15,0.05,65.79
500365,1005,1,46.63,29.47,0.15,46.63
500365,1031,1,109.6,59.46,0.0,109.6
500366,1033,1,83.58,58.92,0.2,83.58
500367,1023,1,71.75,45.15,0.0,71.75
500368,1013,1,84.5,41.86,0.05,84.5
500368,1030,1,29.25,13.16,0.0,29.25
500368,1008,1,50.91,28.69,0.15,50.91
500369,1013,2,66.71,41.86,0.25,133.42
500370,1028,1,115.19,71.76,0.0,115.19
500371,1020,2,69.25,41.15,0.0,138.5
500372,1010,1,101.38,59.23,0.0,101.38
500373,1024,1,32.95,18.12,0.1,32.95
500373,1009,1,61.12,31.39,0.15,61.12
500374,1005,1,49.37,29.47,0.1,49.37
500374,1021,2,110.24,70.17,0.0,220.48
500375,1010,1,96.31,59.23,0.05,96.31
500375,1022,2,161.55,80.97,0.0,323.1
500375,1026,1,19.61,9.19,0.1,19.61
500376,1009,1,64.71,31.39,0.1,64.71
500376,1015,1,26.69,17.72,0.1,26.69
500377,1005,1,41.14,29.47,0.25,41.14
500378,1013,1,88.95,41.86,0.0,88.95
500379,1006,1,92.47,61.12,0.0,92.47
500380,1030,1,27.79,13.16,0.05,27.79
500380,1024,1,34.78,18.12,0.05,34.78
500381,1015,1,29.66,17.72,0.0,29.66
500381,1023,1,68.16,45.15,0.05,68.16
500382,1010,1,81.1,59.23,0.2,81.1
500383,1020,3,69.25,41.15,0.0,207.75
500383,1015,1,26.69,17.72,0.1,26.69
500383,1012,2,99.31,76.2,0.15,198.62
500384,1009,1,68.31,31.39,0.05,68.31
500385,1011,1,93.87,48.08,0.0,93.87
500386,1028,1,115.19,71.76,0.0,115.19
500387,1031,1,104.12,59.46,0.05,104.12
500387,1013,1,75.61,41.86,0.15,75.61
500388,1006,2,92.47,61.12,0.0,184.94
500388,1029,1,66.1,44.16,0.15,66.1
500388,1023,2,71.75,45.15,0.0,143.5
500389,1017,1,45.95,23.72,0.0,45.95
500390,1030,1,27.79,13.16,0.05,27.79
500390,1009,1,71.9,31.39,0.0,71.9
500391,1007,1,65.23,51.69,0.2,65.23
500392,1004,1,152.98,95.52,0.0,152.98
500393,1028,1,109.43,71.76,0.05,109.43
500394,1023,1,71.75,45.15,0.0,71.75
500395,1023,1,71.75,45.15,0.0,71.75
500395,1011,1,93.87,48.08,0.0,93.87
500395,1007,1,69.31,51.69,0.15,69.31
500395,1031,2,93.16,59.46,0.15,186.32
500396,1003,1,49.6,33.41,0.0,49.6
500397,1017,1,45.95,23.72,0.0,45.95
500397,1007,1,81.54,51.69,0.0,81.54
500398,1025,2,59.92,27.34,0.0,119.84
500399,1031,1,93.16,59.46,0.15,93.16
500400,1005,1,43.89,29.47,0.2,43.89
500401,1030,1,29.25,13.16,0.0,29.25
500401,1025,1,59.92,27.34,0.0,59.92
500402,1026,1,21.79,9.19,0.0,21.79
500402,1028,1,109.43,71.76,0.05,109.43
500402,1026,1,19.61,9.19,0.1,19.61
500403,1025,1,53.93,27.34,0.1,53.93
500403,1016,1,64.31,57.59,0.25,64.31
500404,1016,1,85.75,57.59,0.0,85.75
500404,1032,2,75.14,58.13,0.2,150.28
500405,1029,1,58.32,44.16,0.25,58.32
500405,1031,1,87.68,59.46,0.2,87.68
500405,1020,1,69.25,41.15,0.0,69.25
500406,1007,1,69.31,51.69,0.15,69.31
500407,1023,1,71.75,45.15,0.0,71.75
500407,1004,1,152.98,95.52,0.0,152.98
500408,1007,1,81.54,51.69,0.0,81.54
500408,1025,1,44.94,27.34,0.25,44.94
500409,1004,1,152.98,95.52,0.0,152.98
500409,1010,1,101.38,59.23,0.0,101.38
500409,1028,1,109.43,71.76,0.05,109.43
500410,1020,1,69.25,41.15,0.0,69.25
500410,1029,1,58.32,44.16,0.25,58.32
500410,1025,1,59.92,27.34,0.0,59.92
500411,1023,1,71.75,45.15,0.0,71.75
500412,1017,1,39.06,23.72,0.15,39.06
500412,1031,1,109.6,59.46,0.0,109.6
500412,1025,1,56.92,27.34,0.05,56.92
500413,1004,1,130.03,95.52,0.15,130.03
500414,1023,1,71.75,45.15,0.0,71.75
500414,1029,1,73.87,44.16,0.05,73.87
500415,1033,1,83.58,58.92,0.2,83.58
500416,1025,1,59.92,27.34,0.0,59.92
500416,1016,1,60.02,57.59,0.3,60.02
500416,1009,1,64.71,31.39,0.1,64.71
500417,1006,1,92.47,61.12,0.0,92.47
500418,1011,1,93.87,48.08,0.0,93.87
500419,1025,2,59.92,27.34,0.0,119.84
500420,1028,1,115.19,71.76,0.0,115.19
500420,1029,1,73.87,44.16,0.05,73.87
500421,1013,1,88.95,41.86,0.0,88.95
500422,1017,1,43.65,23.72,0.05,43.65
500423,1022,1,153.47,80.97,0.05,153.47
500424,1030,1,26.32,13.16,0.1,26.32
500425,1017,1,45.95,23.72,0.0,45.95
500426,1010,1,101.38,59.23,0.0,101.38
500426,1025,1,44.94,27.34,0.25,44.94
500426,1016,1,85.75,57.59,0.0,85.75
500427,1001,1,147.21,82.77,0.05,147.21
500428,1006,1,92.47,61.12,0.0,92.47
500429,1033,1,104.48,58.92,0.0,104.48
500430,1026,1,20.7,9.19,0.05,20.7
500430,1002,1,151.27,101.07,0.1,151.27
500431,1033,1,99.26,58.92,0.05,99.26
500431,1006,1,92.47,61.12,0.0,92.47
500432,1003,1,49.6,33.41,0.0,49.6
500433,1008,1,50.91,28.69,0.15,50.91
500433,1016,1,81.46,57.59,0.05,81.46
500434,1007,1,65.23,51.69,0.2,65.23
500434,1006,1,83.22,61.12,0.1,83.22
500434,1031,1,82.2,59.46,0.25,82.2
500435,1017,1,36.76,23.72,0.2,36.76
500436,1025,1,59.92,27.34,0.0,59.92
500436,1014,1,53.41,25.6,0.1,53.41
500436,1001,1,154.96,82.77,0.0,154.96
500437,1017,1,41.36,23.72,0.1,41.36
500438,1027,1,68.17,40.42,0.0,68.17
500438,1029,1,62.21,44.16,0.2,62.21
500438,1020,1,69.25,41.15,0.0,69.25
500439,1023,1,71.75,45.15,0.0,71.75
500439,1023,1,64.58,45.15,0.1,64.58
500439,1005,1,49.37,29.47,0.1,49.37
500440,1007,2,57.08,51.69,0.3,114.16
500441,1018,1,116.56,54.7,0.0,116.56
500441,1007,1,81.54,51.69,0.0,81.54
500442,1008,1,47.91,28.69,0.2,47.91
500442,1012,1,81.79,76.2,0.3,81.79
500443,1003,2,49.6,33.41,0.0,99.2
500444,1014,1,53.41,25.6,0.1,53.41
500444,1004,1,152.98,95.52,0.0,152.98
500444,1020,1,69.25,41.15,0.0,69.25
500445,1025,1,53.93,27.34,0.1,53.93
500445,1005,1,41.14,29.47,0.25,41.14
500445,1029,1,77.76,44.16,0.0,77.76
500446,1021,1,110.24,70.17,0.0,110.24
500447,1030,1,26.32,13.16,0.1,26.32
500447,1011,1,79.79,48.08,0.15,79.79
500447,1028,1,115.19,71.76,0.0,115.19
500447,1033,1,104.48,58.92,0.0,104.48
500448,1021,1,110.24,70.17,0.0,110.24
500448,1003,1,42.16,33.41,0.15,42.16
500449,1005,1,49.37,29.47,0.1,49.37
500449,1021,1,110.24,70.17,0.0,110.24
500450,1006,1,92.47,61.12,0.0,92.47
500451,1020,1,62.32,41.15,0.1,62.32
500452,1029,1,77.76,44.16,0.0,77.76
500453,1021,1,93.7,70.17,0.15,93.7
500454,1023,1,50.22,45.15,0.3,50.22
500455,1007,1,81.54,51.69,0.0,81.54
500455,1029,1,77.76,44.16,0.0,77.76
500456,1022,1,137.32,80.97,0.15,137.32
500457,1027,1,64.76,40.42,0.05,64.76
500458,1008,1,56.9,28.69,0.05,56.9
500458,1011,1,84.48,48.08,0.1,84.48
500459,1024,1,29.29,18.12,0.2,29.29
500460,1016,1,60.02,57.59,0.3,60.02
500461,1005,1,54.86,29.47,0.0,54.86
500461,1023,1,53.81,45.15,0.25,53.81
500461,1007,1,81.54,51.69,0.0,81.54
500462,1007,1,73.39,51.69,0.1,73.39
500463,1016,2,85.75,57.59,0.0,171.5
500463,1004,1,152.98,95.52,0.0,152.98
500463,1015,1,25.21,17.72,0.15,25.21
500463,1021,1,110.24,70.17,0.0,110.24
500464,1030,1,27.79,13.16,0.05,27.79
500465,1010,1,91.24,59.23,0.1,91.24
500465,1004,1,145.33,95.52,0.05,145.33
500465,1031,1,82.2,59.46,0.25,82.2
500465,1033,1,104.48,58.92,0.0,104.48
500466,1023,3,71.75,45.15,0.0,215.25
500467,1029,1,66.1,44.16,0.15,66.1
500467,1007,1,69.31,51.69,0.15,69.31
500467,1001,1,108.47,82.77,0.3,108.47
500468,1015,1,26.69,17.72,0.1,26.69
500469,1028,2,115.19,71.76,0.0,230.38
500469,1013,1,88.95,41.86,0.0,88.95
500470,1005,1,54.86,29.47,0.0,54.86
500471,1002,1,159.68,101.07,0.05,159.68
500472,1015,1,26.69,17.72,0.1,26.69
500473,1020,1,65.79,41.15,0.05,65.79
500473,1004,1,152.98,95.52,0.0,152.98
500473,1021,2,82.68,70.17,0.25,165.36
500473,1024,1,32.95,18.12,0.1,32.95
500474,1004,1,152.98,95.52,0.0,152.98
500475,1033,1,104.48,58.92,0.0,104.48
500476,1020,1,69.25,41.15,0.0,69.25
500477,1022,1,137.32,80.97,0.15,137.32
500477,1002,1,159.68,101.07,0.05,159.68
500477,1008,1,50.91,28.69,0.15,50.91
500478,1009,1,57.52,31.39,0.2,57.52
500478,1008,1,59.89,28.69,0.0,59.89
500479,1033,1,94.03,58.92,0.1,94.03
500479,1030,1,27.79,13.16,0.05,27.79
500479,1015,1,26.69,17.72,0.1,26.69
500479,1012,1,111.0,76.2,0.05,111.0
500480,1025,1,59.92,27.34,0.0,59.92
500480,1015,1,25.21,17.72,0.15,25.21
500481,1026,1,19.61,9.19,0.1,19.61
500481,1026,1,21.79,9.19,0.0,21.79
500481,1031,3,104.12,59.46,0.05,312.36
500482,1024,1,36.61,18.12,0.0,36.61
500483,1003,1,47.12,33.41,0.05,47.12
500483,1020,1,58.86,41.15,0.15,58.86
500483,1007,1,81.54,51.69,0.0,81.54
500483,1020,1,55.4,41.15,0.2,55.4
500484,1024,1,32.95,18.12,0.1,32.95
500485,1015,1,25.21,17.72,0.15,25.21
500486,1003,1,47.12,33.41,0.05,47.12
500487,1009,1,57.52,31.39,0.2,57.52
500487,1028,1,86.39,71.76,0.25,86.39
500487,1028,1,115.19,71.76,0.0,115.19
500488,1031,1,104.12,59.46,0.05,104.12
500488,1001,1,154.96,82.77,0.0,154.96
500488,1032,1,89.22,58.13,0.05,89.22
500488,1004,1,152.98,95.52,0.0,152.98
500489,1011,1,84.48,48.08,0.1,84.48
500489,1014,1,50.44,25.6,0.15,50.44
500489,1028,1,115.19,71.76,0.0,115.19
500490,1012,1,116.84,76.2,0.0,116.84
500491,1030,2,27.79,13.16,0.05,55.58
500491,1029,1,77.76,44.16,0.0,77.76
500491,1026,1,20.7,9.19,0.05,20.7
500491,1022,1,145.4,80.97,0.1,145.4
500492,1031,1,109.6,59.46,0.0,109.6
500492,1003,1,44.64,33.41,0.1,44.64
500493,1003,1,49.6,33.41,0.0,49.6
500494,1006,1,92.47,61.12,0.0,92.47
500494,1028,1,115.19,71.76,0.0,115.19
500495,1011,1,93.87,48.08,0.0,93.87
500495,1028,3,115.19,71.76,0.0,345.57
500496,1023,2,68.16,45.15,0.05,136.32
500497,1004,2,137.68,95.52,0.1,275.36
500497,1028,1,97.91,71.76,0.15,97.91
500498,1020,1,58.86,41.15,0.15,58.86
500498,1028,1,115.19,71.76,0.0,115.19
500498,1021,2,99.22,70.17,0.1,198.44
500499,1006,1,92.47,61.12,0.0,92.47
500500,1017,1,45.95,23.72,0.0,45.95
500501,1012,1,111.0,76.2,0.05,111.0
500502,1008,1,59.89,28.69,0.0,59.89
500503,1005,1,54.86,29.47,0.0,54.86
500504,1024,1,29.29,18.12,0.2,29.29
500505,1017,1,39.06,23.72,0.15,39.06
500505,1017,1,45.95,23.72,0.0,45.95
500506,1033,1,88.81,58.92,0.15,88.81
500506,1016,1,85.75,57.59,0.0,85.75
500507,1006,2,92.47,61.12,0.0,184.94
500508,1021,2,110.24,70.17,0.0,220.48
500508,1015,2,26.69,17.72,0.1,53.38
500508,1003,1,44.64,33.41,0.1,44.64
500508,1014,1,53.41,25.6,0.1,53.41
500509,1008,1,59.89,28.69,0.0,59.89
500510,1004,1,137.68,95.52,0.1,137.68
500511,1010,1,101.38,59.23,0.0,101.38
500511,1007,1,81.54,51.69,0.0,81.54
500512,1012,1,116.84,76.2,0.0,116.84
500513,1032,1,93.92,58.13,0.0,93.92
500513,1019,1,50.33,27.36,0.0,50.33
500513,1001,1,131.72,82.77,0.15,131.72
500514,1022,1,153.47,80.97,0.05,153.47
500515,1007,1,61.16,51.69,0.25,61.16
500515,1002,2,159.68,101.07,0.05,319.36
500516,1017,1,41.36,23.72,0.1,41.36
500516,1008,1,53.9,28.69,0.1,53.9
500516,1015,1,29.66,17.72,0.0,29.66
500517,1023,1,68.16,45.15,0.05,68.16
500518,1008,1,53.9,28.69,0.1,53.9
500519,1002,2,142.87,101.07,0.15,285.74
500519,1013,2,84.5,41.86,0.05,169.0
500520,1024,1,36.61,18.12,0.0,36.61
500521,1002,1,134.46,101.07,0.2,134.46
500522,1031,1,109.6,59.46,0.0,109.6
500523,1020,1,69.25,41.15,0.0,69.25
500524,1002,1,168.08,101.07,0.0,168.08
500524,1015,1,29.66,17.72,0.0,29.66
500525,1004,1,145.33,95.52,0.05,145.33
500525,1002,1,168.08,101.07,0.0,168.08
500525,1023,1,68.16,45.15,0.05,68.16
500526,1020,1,51.94,41.15,0.25,51.94
500527,1021,1,88.19,70.17,0.2,88.19
500528,1025,1,59.92,27.34,0.0,59.92
500529,1009,1,64.71,31.39,0.1,64.71
500530,1015,2,29.66,17.72,0.0,59.32
500530,1002,1,168.08,101.07,0.0,168.08
500531,1029,1,69.98,44.16,0.1,69.98
500531,1019,1,37.75,27.36,0.25,37.75
500531,1030,1,29.25,13.16,0.0,29.25
500532,1027,1,64.76,40.42,0.05,64.76
500532,1003,1,44.64,33.41,0.1,44.64
500533,1023,1,64.58,45.15,0.1,64.58
500533,1018,1,81.59,54.7,0.3,81.59
500534,1005,1,52.12,29.47,0.05,52.12
500535,1033,1,99.26,58.92,0.05,99.26
500536,1018,1,116.56,54.7,0.0,116.56
500536,1027,1,57.94,40.42,0.15,57.94
500537,1016,1,72.89,57.59,0.15,72.89
500538,1018,1,116.56,54.7,0.0,116.56
500538,1015,1,29.66,17.72,0.0,29.66
500539,1003,1,49.6,33.41,0.0,49.6
500540,1010,1,86.17,59.23,0.15,86.17
500541,1008,1,56.9,28.69,0.05,56.9
500541,1030,1,26.32,13.16,0.1,26.32
500542,1008,1,50.91,28.69,0.15,50.91
500542,1006,1,87.85,61.12,0.05,87.85
500543,1028,1,103.67,71.76,0.1,103.67
500543,1013,1,66.71,41.86,0.25,66.71
500544,1019,1,45.3,27.36,0.1,45.3
500545,1020,1,69.25,41.15,0.0,69.25
500546,1013,1,80.06,41.86,0.1,80.06
500547,1020,2,55.4,41.15,0.2,110.8
500548,1010,1,86.17,59.23,0.15,86.17
500549,1011,1,93.87,48.08,0.0,93.87
500550,1020,1,62.32,41.15,0.1,62.32
500551,1002,1,168.08,101.07,0.0,168.08
500551,1021,2,104.73,70.17,0.05,209.46
500552,1009,2,71.9,31.39,0.0,143.8
500553,1008,1,47.91,28.69,0.2,47.91
500553,1028,1,115.19,71.76,0.0,115.19
500553,1020,1,51.94,41.15,0.25,51.94
500554,1030,1,27.79,13.16,0.05,27.79
500554,1032,1,84.53,58.13,0.1,84.53
500555,1005,1,54.86,29.47,0.0,54.86
500556,1019,1,50.33,27.36,0.0,50.33
500556,1026,1,18.52,9.19,0.15,18.52
500556,1017,1,32.16,23.72,0.3,32.16
500557,1007,1,81.54,51.69,0.0,81.54
500558,1011,1,70.4,48.08,0.25,70.4
500559,1021,1,93.7,70.17,0.15,93.7
500559,1033,1,104.48,58.92,0.0,104.48
500560,1032,1,93.92,58.13,0.0,93.92
500560,1033,1,94.03,58.92,0.1,94.03
500561,1030,1,26.32,13.16,0.1,26.32
500561,1013,1,88.95,41.86,0.0,88.95
500562,1031,1,109.6,59.46,0.0,109.6
500563,1003,1,49.6,33.41,0.0,49.6
500563,1009,1,68.31,31.39,0.05,68.31
500564,1013,1,66.71,41.86,0.25,66.71
500564,1026,1,21.79,9.19,0.0,21.79
500565,1006,1,73.98,61.12,0.2,73.98
500565,1031,1,93.16,59.46,0.15,93.16
500566,1009,1,71.9,31.39,0.0,71.9
500566,1005,1,49.37,29.47,0.1,49.37
500567,1033,2,99.26,58.92,0.05,198.52
500567,1009,1,71.9,31.39,0.0,71.9
500568,1018,1,116.56,54.7,0.0,116.56
500568,1006,1,83.22,61.12,0.1,83.22
500569,1016,1,77.18,57.59,0.1,77.18
500570,1030,2,24.86,13.16,0.15,49.72
500570,1012,1,116.84,76.2,0.0,116.84
500571,1021,1,99.22,70.17,0.1,99.22
500571,1002,1,142.87,101.07,0.15,142.87
500572,1002,1,134.46,101.07,0.2,134.46
500572,1007,1,61.16,51.69,0.25,61.16
500573,1027,1,68.17,40.42,0.0,68.17
500574,1033,1,83.58,58.92,0.2,83.58
500574,1020,1,65.79,41.15,0.05,65.79
500575,1021,1,110.24,70.17,0.0,110.24
500575,1030,1,29.25,13.16,0.0,29.25
500575,1032,1,79.83,58.13,0.15,79.83
500575,1026,1,21.79,9.19,0.0,21.79
500576,1017,1,45.95,23.72,0.0,45.95
500577,1027,1,57.94,40.42,0.15,57.94
500578,1032,1,84.53,58.13,0.1,84.53
500579,1013,2,80.06,41.86,0.1,160.12
500579,1005,1,49.37,29.47,0.1,49.37
500579,1014,1,53.41,25.6,0.1,53.41
500580,1027,1,68.17,40.42,0.0,68.17
500581,1029,1,77.76,44.16,0.0,77.76
500582,1005,1,52.12,29.47,0.05,52.12
500582,1019,2,50.33,27.36,0.0,100.66
500582,1020,3,65.79,41.15,0.05,197.37
500582,1033,1,104.48,58.92,0.0,104.48
500583,1009,1,57.52,31.39,0.2,57.52
500584,1006,1,78.6,61.12,0.15,78.6
500585,1006,1,92.47,61.12,0.0,92.47
500585,1030,2,29.25,13.16,0.0,58.5
500586,1012,2,111.0,76.2,0.05,222.0
500586,1002,1,151.27,101.07,0.1,151.27
500587,1018,1,110.73,54.7,0.05,110.73
500588,1001,1,154.96,82.77,0.0,154.96
500589,1026,1,17.43,9.19,0.2,17.43
500590,1021,1,110.24,70.17,0.0,110.24
500590,1007,1,77.46,51.69,0.05,77.46
500591,1002,1,168.08,101.07,0.0,168.08
500591,1001,1,116.22,82.77,0.25,116.22
500592,1002,1,159.68,101.07,0.05,159.68
500592,1026,1,17.43,9.19,0.2,17.43
500593,1024,1,34.78,18.12,0.05,34.78
500594,1006,1,87.85,61.12,0.05,87.85
500594,1005,1,54.86,29.47,0.0,54.86
500595,1030,1,20.47,13.16,0.3,20.47
500595,1022,1,145.4,80.97,0.1,145.4
500596,1015,2,28.18,17.72,0.05,56.36
500597,1032,1,70.44,58.13,0.25,70.44
500597,1025,1,50.93,27.34,0.15,50.93
500598,1005,1,49.37,29.47,0.1,49.37
500599,1028,1,86.39,71.76,0.25,86.39
500599,1016,1,85.75,57.59,0.0,85.75
500600,1001,1,139.46,82.77,0.1,139.46
500601,1013,1,80.06,41.86,0.1,80.06
500601,1008,1,44.92,28.69,0.25,44.92
500601,1013,1,75.61,41.86,0.15,75.61
500602,1014,1,50.44,25.6,0.15,50.44
500603,1008,1,47.91,28.69,0.2,47.91
500603,1019,1,50.33,27.36,0.0,50.33
500604,1006,1,73.98,61.12,0.2,73.98
500604,1031,2,109.6,59.46,0.0,219.2
500604,1004,1,152.98,95.52,0.0,152.98
500605,1006,1,92.47,61.12,0.0,92.47
500606,1026,1,17.43,9.19,0.2,17.43
500606,1032,1,75.14,58.13,0.2,75.14
500606,1009,1,71.9,31.39,0.0,71.9
500607,1013,1,88.95,41.86,0.0,88.95
500608,1033,1,104.48,58.92,0.0,104.48
500608,1003,1,49.6,33.41,0.0,49.6
500608,1018,1,116.56,54.7,0.0,116.56
500609,1022,1,137.32,80.97,0.15,137.32
500609,1011,1,89.18,48.08,0.05,89.18
500609,1018,1,110.73,54.7,0.05,110.73
500610,1004,1,137.68,95.52,0.1,137.68
500611,1019,3,45.3,27.36,0.1,135.9
500612,1011,1,79.79,48.08,0.15,79.79
500613,1006,1,83.22,61.12,0.1,83.22
500613,1033,1,104.48,58.92,0.0,104.48
500613,1016,1,85.75,57.59,0.0,85.75
500614,1027,1,68.17,40.42,0.0,68.17
500614,1030,1,24.86,13.16,0.15,24.86
500615,1015,1,25.21,17.72,0.15,25.21
500615,1002,1,168.08,101.07,0.0,168.08
500615,1032,1,75.14,58.13,0.2,75.14
500615,1012,1,99.31,76.2,0.15,99.31
500616,1003,1,39.68,33.41,0.2,39.68
500617,1014,2,53.41,25.6,0.1,106.82
500618,1027,1,68.17,40.42,0.0,68.17
500619,1017,1,34.46,23.72,0.25,34.46
500619,1024,1,36.61,18.12,0.0,36.61
500620,1022,1,153.47,80.97,0.05,153.47
500620,1020,1,58.86,41.15,0.15,58.86
500621,1011,1,93.87,48.08,0.0,93.87
500622,1031,1,109.6,59.46,0.0,109.6
500623,1002,1,159.68,101.07,0.05,159.68
500623,1002,1,159.68,101.07,0.05,159.68
500624,1033,2,104.48,58.92,0.0,208.96
500625,1019,1,50.33,27.36,0.0,50.33
500626,1012,1,105.16,76.2,0.1,105.16
500626,1001,1,154.96,82.77,0.0,154.96
500627,1022,1,145.4,80.97,0.1,145.4
500627,1016,1,72.89,57.59,0.15,72.89
500627,1006,1,92.47,61.12,0.0,92.47
500628,1028,1,115.19,71.76,0.0,115.19
500628,1009,1,61.12,31.39,0.15,61.12
500628,1026,1,21.79,9.19,0.0,21.79
500629,1008,1,59.89,28.69,0.0,59.89
500629,1008,1,53.9,28.69,0.1,53.9
500630,1008,1,56.9,28.69,0.05,56.9
500630,1020,2,69.25,41.15,0.0,138.5
500631,1033,1,99.26,58.92,0.05,99.26
500632,1023,1,60.99,45.15,0.15,60.99
500633,1012,1,116.84,76.2,0.0,116.84
500634,1023,2,71.75,45.15,0.0,143.5
500634,1002,1,168.08,101.07,0.0,168.08
500635,1029,1,77.76,44.16,0.0,77.76
500636,1010,1,86.17,59.23,0.15,86.17
500636,1030,1,29.25,13.16,0.0,29.25
500637,1033,1,94.03,58.92,0.1,94.03
500638,1023,1,71.75,45.15,0.0,71.75
500639,1011,1,70.4,48.08,0.25,70.4
500639,1023,1,71.75,45.15,0.0,71.75
500639,1016,1,85.75,57.59,0.0,85.75
500640,1004,1,122.38,95.52,0.2,122.38
500641,1006,1,87.85,61.12,0.05,87.85
500642,1027,1,54.54,40.42,0.2,54.54
500642,1030,2,20.47,13.16,0.3,40.94
500643,1020,2,62.32,41.15,0.1,124.64
500644,1015,1,22.24,17.72,0.25,22.24
500644,1020,1,62.32,41.15,0.1,62.32
500645,1007,3,69.31,51.69,0.15,207.93
500645,1005,1,41.14,29.47,0.25,41.14
500645,1016,1,72.89,57.59,0.15,72.89
500646,1027,1,68.17,40.42,0.0,68.17
500647,1010,1,91.24,59.23,0.1,91.24
500648,1001,1,154.96,82.77,0.0,154.96
500648,1007,1,65.23,51.69,0.2,65.23
500649,1014,1,59.34,25.6,0.0,59.34
500650,1007,1,81.54,51.69,0.0,81.54
500651,1026,1,20.7,9.19,0.05,20.7
500652,1026,1,17.43,9.19,0.2,17.43
500652,1024,1,32.95,18.12,0.1,32.95
500652,1022,1,161.55,80.97,0.0,161.55
500653,1017,2,41.36,23.72,0.1,82.72
500654,1003,1,49.6,33.41,0.0,49.6
500654,1005,1,54.86,29.47,0.0,54.86
500654,1022,1,145.4,80.97,0.1,145.4
500655,1027,1,68.17,40.42,0.0,68.17
500656,1023,2,64.58,45.15,0.1,129.16
500657,1031,1,109.6,59.46,0.0,109.6
500657,1027,3,61.35,40.42,0.1,184.05
500658,1026,1,21.79,9.19,0.0,21.79
500659,1019,1,50.33,27.36,0.0,50.33
500659,1030,1,29.25,13.16,0.0,29.25
500660,1027,1,68.17,40.42,0.0,68.17
500660,1007,1,81.54,51.69,0.0,81.54
500661,1007,1,65.23,51.69,0.2,65.23
500662,1031,1,98.64,59.46,0.1,98.64
