customer_id,signup_date,age,region,acquisition_channel,loyalty_tier
550,2024-09-21,39.0,South West,Paid Search,Standard
551,2024-12-21,25.0,North West,Social,Silver
552,2024-03-17,20.0,London,Paid Search,Standard
553,2024-08-12,42.0,London,Email,Silver
554,2024-04-29,37.0,London,Paid Search,Standard
555,2025-07-06,27.0,Yorkshire,Social,Silver
556,2024-12-19,50.0,London,Organic Search,Standard
557,2025-03-07,29.0,Wales,Paid Search,Standard
558,2024-02-27,34.0,West Midlands,Social,Standard
559,2025-02-14,37.0,North East,Direct,Standard
560,2025-05-28,27.0,South West,Organic Search,Standard
561,2025-05-07,39.0,East of England,Paid Search,Standard
562,2025-07-22,28.0,London,Paid Search,Silver
563,2024-03-22,29.0,South West,Organic Search,Standard
564,2025-01-27,49.0,West Midlands,Paid Search,Standard
565,2024-12-10,23.0,London,Direct,Standard
566,2025-09-30,18.0,Scotland,Paid Search,Standard
567,2025-05-08,52.0,London,Paid Search,Silver
568,2025-11-13,62.0,South East,Direct,Standard
569,2024-01-19,30.0,West Midlands,Email,Gold
570,2024-11-16,18.0,East of England,Paid Search,Standard
571,2025-05-17,31.0,London,Email,Standard
572,2024-03-04,31.0,Scotland,Email,Silver
573,2025-04-10,32.0,London,Affiliate,Standard
574,2024-06-14,22.0,East of England,Organic Search,Standard
575,2024-02-23,40.0,london,Social,Standard
576,2025-04-15,40.0,London,Email,Standard
577,2024-10-31,18.0,South West,Direct,Standard
578,2024-10-17,42.0,Yorkshire,Social,Standard
579,2024-08-20,57.0,East of England,Organic Search,Silver
580,2025-05-04,36.0,South East,Direct,Standard
581,2025-03-18,30.0,London,Social,Gold
582,2025-04-21,32.0,Wales,Social,Standard
583,2025-07-17,41.0,London,Paid Search,Standard
584,2025-03-08,18.0,East of England,Affiliate,Standard
585,2024-02-23,36.0,London,Social,Standard
586,2024-04-22,30.0,London,Direct,Standard
587,2025-12-09,54.0,London,Social,Silver
588,2024-07-23,32.0,London,Organic Search,Gold
589,2024-11-01,52.0,East of England,Affiliate,Standard
590,2024-09-27,22.0,South East,Organic Search,Silver
591,2025-12-09,40.0,Yorkshire,Paid Search,Standard
592,2025-08-12,38.0,London,Direct,Standard
593,2024-12-11,24.0,South West,Direct,Silver
594,2025-05-02,36.0,South West,Affiliate,Standard
595,2025-01-29,47.0,London,Organic Search,Standard
596,2025-04-06,30.0,London,Email,Standard
597,2025-11-13,18.0,London,Social,Standard
598,2025-04-25,34.0,London,Paid Search,Standard
599,2024-03-21,24.0,South East,Paid Search,Standard
600,2024-12-25,30.0,London,Social,Silver
601,2025-08-09,33.0,South East,Paid Search,Standard
602,2024-01-29,18.0,South West,Social,Gold
603,2024-09-12,18.0,South West,Organic Search,Standard
604,2024-05-23,39.0,london,Affiliate,Gold
605,2025-05-30,28.0,East of England,Direct,Silver
606,2024-04-10,18.0,South East,Paid Search,Silver
607,2025-03-22,43.0,Scotland,Direct,Silver
608,2024-02-15,37.0,London,Affiliate,Standard
609,2025-10-22,26.0,London,Affiliate,Standard
610,2024-08-16,20.0,Yorkshire,Direct,Standard
611,2024-10-18,43.0,South East,Paid Search,Standard
612,2025-07-17,38.0,London,Affiliate,Standard
613,2024-09-28,60.0,North East,Organic Search,Standard
614,2024-03-23,39.0,East of England,Direct,Standard
615,2025-10-08,38.0,West Midlands,Social,Standard
616,2024-03-20,32.0,London,Email,Standard
617,2024-12-21,43.0,,Paid Search,Standard
618,2024-03-29,41.0,South East,Organic Search,Silver
619,2025-05-13,48.0,North West,Organic Search,Standard
620,2024-07-11,28.0,South East,Organic Search,Standard
621,2025-10-28,29.0,East of England,Paid Search,Standard
622,2024-05-24,29.0,Wales,Paid Search,Silver
623,2025-04-23,43.0,Scotland,Direct,Standard
624,2024-01-10,50.0,London,Affiliate,Silver
625,2024-03-21,29.0,East of England,Social,Standard
626,2024-07-16,29.0,North West,Affiliate,Standard
627,2025-09-23,37.0,North West,Social,Standard
628,2025-12-13,31.0,Wales,Direct,Standard
629,2025-03-14,44.0,North West,Email,Standard
630,2024-08-28,18.0,North West,Email,Standard
631,2024-08-11,25.0,London,Paid Search,Standard
632,2024-05-31,25.0,East of England,Affiliate,Standard
633,2024-08-31,18.0,West Midlands,Affiliate,Silver
634,2024-12-20,23.0,North West,Organic Search,Standard
635,2025-05-04,24.0,East of England,Organic Search,Gold
636,2024-06-12,32.0,South West,Direct,Standard
637,2024-01-26,46.0,South West,Direct,Standard
638,2025-02-04,31.0,Scotland,Social,Standard
639,2024-06-22,23.0,south east,Organic Search,Standard
640,2024-10-13,33.0,North West,Paid Search,Silver
641,2025-05-23,46.0,West Midlands,Organic Search,Standard
642,2025-10-03,23.0,South West,Affiliate,Standard
643,2025-01-17,24.0,South West,Organic Search,Silver
644,2025-10-25,40.0,East of England,Paid Search,Gold
645,2024-07-11,32.0,Yorkshire,Social,Standard
646,2025-05-24,41.0,London,Email,Standard
647,2025-12-01,34.0,Wales,Direct,STANDARD
648,2024-06-03,42.0,North West,Paid Search,Standard
649,2025-06-11,23.0,South East,Organic Search,Standard
650,2024-12-04,34.0,London,Organic Search,Standard
651,2025-09-21,32.0,London,Email,Standard
652,2024-08-06,21.0,London,Organic Search,Standard
653,2025-11-17,18.0,London,Email,Silver
654,2025-07-24,42.0,London,Social,Silver
655,2025-05-19,30.0,Scotland,Paid Search,Standard
656,2024-01-21,23.0,west midlands,Paid Search,Standard
657,2024-02-29,33.0,Yorkshire,Direct,Standard
658,2025-04-18,46.0,East of England,Email,Standard
659,2024-12-08,18.0,West Midlands,Social,Standard
660,2024-08-19,18.0,North East,Paid Search,Standard
661,2025-08-24,24.0,South East,Paid Search,Standard
662,2024-12-09,50.0,North West,Paid Search,Standard
663,2024-11-24,37.0,North East,Affiliate,Standard
664,2024-08-18,42.0,Wales,Paid Search,Standard
665,2025-12-02,21.0,South West,Organic Search,Silver
666,2024-09-17,22.0,Yorkshire,Direct,Silver
667,2024-07-04,39.0,East of England,Social,Standard
668,2025-04-27,35.0,South East,Organic Search,STANDARD
669,2024-01-25,40.0,South East,Organic Search,Standard
670,2025-03-01,32.0,South West,Paid Search,Standard
671,2025-02-07,37.0,South East,Social,Standard
672,2024-06-23,36.0,London,Direct,Silver
673,2025-07-03,43.0,London,Organic Search,Standard
674,2024-02-01,43.0,Yorkshire,Paid Search,Standard
675,2025-12-02,18.0,North East,Paid Search,Standard
676,2025-09-04,18.0,North East,Paid Search,Standard
677,2024-05-05,45.0,East of England,Affiliate,Standard
678,2024-12-17,47.0,Wales,Organic Search,Standard
679,2024-05-20,23.0,East of England,Direct,Standard
680,2025-03-18,18.0,South West,Paid Search,Standard
681,2024-09-09,35.0,South West,Email,Standard
682,2024-12-15,44.0,South East,Email,Standard
683,2025-11-15,54.0,West Midlands,Social,Silver
684,2025-03-18,40.0,South West,Affiliate,Gold
685,2025-09-12,30.0,Scotland,Social,Standard
686,2025-03-24,24.0,London,Affiliate,Silver
687,2024-12-05,34.0,London,Social,Standard
688,2024-01-11,31.0,South East,Email,Silver
689,2024-03-04,23.0,London,Organic Search,Standard
690,2025-01-16,57.0,Scotland,Email,Standard
691,2024-12-26,54.0,East of England,Direct,Standard
692,2024-12-25,46.0,South East,Email,Standard
693,2025-08-27,24.0,West Midlands,Affiliate,Standard
694,2024-03-09,43.0,South West,Direct,Silver
695,2025-04-16,41.0,London,Organic Search,Standard
696,2025-06-17,39.0,South East,Email,Silver
697,2025-04-06,48.0,South East,Direct,Standard
698,2024-06-17,41.0,West Midlands,Organic Search,Standard
699,2024-10-17,42.0,Yorkshire,Organic Search,Standard
700,2024-02-08,41.0,South East,Paid Search,Standard
701,2024-05-06,38.0,West Midlands,Direct,Standard
702,2025-07-28,18.0,North West,Direct,Standard
703,2025-03-17,35.0,South East,Direct,Silver
704,2025-09-10,28.0,South West,Social,Silver
705,2025-05-09,20.0,South East,Email,Standard
706,2024-06-21,52.0,South East,Organic Search,Standard
707,2025-08-04,53.0,South West,Direct,Standard
708,2025-05-06,49.0,South East,Direct,Standard
709,2024-05-16,37.0,South West,Social,Standard
710,2024-01-04,49.0,North West,Organic Search,Standard
711,2025-06-30,34.0,South East,Direct,Standard
712,2025-05-30,36.0,Wales,Direct,Standard
713,2024-03-05,22.0,London,Direct,Standard
714,2024-11-28,38.0,South West,Social,Silver
715,2025-10-15,35.0,West Midlands,Paid Search,Silver
716,2025-07-20,20.0,East of England,Paid Search,Standard
717,2025-08-07,33.0,Wales,Social,Silver
718,2024-10-08,33.0,South East,Direct,Standard
719,2024-03-27,54.0,South East,Organic Search,Silver
720,2024-09-08,44.0,West Midlands,Email,Standard
721,2025-05-06,34.0,West Midlands,Direct,Standard
722,2025-08-24,37.0,North West,Paid Search,Silver
723,2025-04-05,34.0,Yorkshire,Social,Silver
724,2024-01-28,32.0,London,Affiliate,Standard
725,2025-02-26,22.0,North West,Social,Standard
726,2024-05-13,32.0,North West,Social,Silver
727,2025-03-11,26.0,East of England,Affiliate,Standard
728,2024-10-21,20.0,South East,Organic Search,Silver
729,2025-01-16,40.0,North East,Email,Standard
730,2025-03-02,38.0,North West,Direct,Gold
731,2025-04-01,18.0,South East,Organic Search,Standard
732,2024-01-04,33.0,South East,Organic Search,Standard
733,2025-11-21,45.0,,Organic Search,Silver
734,2025-02-15,46.0,Wales,Email,Standard
735,2024-12-28,45.0,East of England,Paid Search,Silver
736,2024-09-27,34.0,North East,Social,Standard
737,2024-03-15,25.0,South East,Email,Standard
738,2025-03-26,22.0,South East,Social,Standard
739,2024-09-16,38.0,North West,Social,Standard
740,2025-10-10,38.0,London,Affiliate,Gold
741,2025-04-15,48.0,London,Social,Standard
742,2024-11-11,46.0,North West,Direct,Silver
743,2024-01-23,33.0,South East,Social,Standard
744,2025-01-31,20.0,London,Paid Search,Gold
745,2025-08-27,30.0,London,Paid Search,Standard
746,2024-11-26,36.0,London,Email,Standard
747,2025-04-09,32.0,South East,Email,Standard
748,2024-03-25,28.0,South East,Affiliate,Standard
749,2024-10-17,37.0,Wales,Social,Silver
750,2025-07-21,28.0,West Midlands,Direct,Gold
751,2024-10-29,27.0,North West,Paid Search,Standard
752,2025-09-24,37.0,London,Email,Standard
753,2024-10-19,30.0,London,Paid Search,Standard
754,2025-08-03,37.0,North East,Organic Search,Standard
755,2025-04-05,37.0,West Midlands,Social,Standard
756,2025-11-08,21.0,Yorkshire,Organic Search,Gold
757,2025-01-16,29.0,South East,Organic Search,Standard
758,2024-11-30,50.0,East of England,Paid Search,Standard
759,2024-09-09,21.0,East of England,Direct,Silver
760,2025-04-11,18.0,London,Direct,Standard
761,2025-12-01,18.0,Yorkshire,Direct,Silver
762,2024-04-30,34.0,South East,Organic Search,Standard
763,2025-10-31,34.0,south west,Organic Search,Silver
764,2025-11-29,33.0,London,Organic Search,Gold
765,2025-07-03,47.0,West Midlands,Email,Standard
766,2025-02-19,18.0,Yorkshire,Direct,Silver
767,2025-09-09,38.0,South West,Paid Search,Gold
768,2024-07-06,51.0,Scotland,Social,Silver
769,2025-03-29,22.0,South East,Organic Search,Standard
770,2025-07-29,30.0,North East,Email,Standard
771,2025-07-29,26.0,North West,Direct,Standard
772,2025-02-23,24.0,Wales,Email,Silver
773,2024-10-02,30.0,North West,Email,Standard
774,2025-11-10,50.0,East of England,Social,Silver
775,2025-04-26,54.0,South West,Paid Search,Standard
776,2025-07-04,30.0,yorkshire,Paid Search,Silver
777,2025-03-21,55.0,Yorkshire,Affiliate,Standard
778,2025-09-19,34.0,East of England,Email,Standard
779,2024-12-07,53.0,North West,Paid Search,Gold
780,2025-01-25,33.0,South West,Social,Standard
781,2025-07-28,35.0,London,Organic Search,Standard
782,2025-01-04,38.0,London,Organic Search,Gold
783,2024-06-24,69.0,West Midlands,Organic Search,Standard
784,2025-06-25,43.0,West Midlands,Direct,Standard
785,2024-09-25,26.0,West Midlands,Paid Search,Standard
786,2024-03-16,45.0,East of England,Direct,Standard
787,2024-09-23,30.0,South East,Paid Search,Silver
788,2024-02-08,29.0,South East,Paid Search,Standard
789,2025-09-19,44.0,London,Affiliate,Standard
790,2025-12-04,34.0,London,Organic Search,Standard
791,2024-07-09,37.0,West Midlands,Direct,Standard
792,2025-10-17,34.0,North West,Email,Standard
793,2025-05-23,38.0,North East,Organic Search,Silver
794,2025-11-14,39.0,London,Direct,Standard
795,2024-04-26,18.0,Yorkshire,Paid Search,Standard
796,2024-02-14,41.0,West Midlands,Organic Search,Standard
797,2025-10-20,23.0,South East,Direct,Standard
798,2024-07-11,18.0,North West,Paid Search,Silver
799,2025-03-02,33.0,Scotland,Email,Silver
800,2025-10-06,35.0,South East,Organic Search,Silver
801,2024-09-02,26.0,West Midlands,Direct,Standard
802,2024-03-04,43.0,South East,Paid Search,Standard
803,2025-07-19,19.0,London,Organic Search,STANDARD
804,2024-11-18,30.0,London,Direct,Silver
805,2024-01-17,28.0,London,Email,Standard
806,2024-09-01,33.0,North West,Affiliate,Silver
807,2025-01-13,37.0,London,Social,Silver
808,2025-09-21,23.0,West Midlands,Email,Standard
809,2024-06-10,42.0,Yorkshire,Paid Search,SILVER
810,2025-01-05,35.0,Yorkshire,Social,Silver
811,2024-05-09,18.0,South East,Paid Search,Standard
812,2024-07-26,18.0,London,Paid Search,Standard
813,2024-07-07,34.0,South West,Organic Search,Standard
814,2025-01-09,32.0,London,Affiliate,Gold
815,2025-04-19,33.0,South East,Organic Search,Standard
816,2024-03-21,34.0,East of England,Social,Standard
817,2024-02-24,36.0,West Midlands,Email,Standard
818,2025-06-06,44.0,London,Organic Search,Standard
819,2024-07-29,22.0,London,Paid Search,Standard
820,2025-03-18,21.0,Yorkshire,Paid Search,Standard
821,2024-02-24,22.0,Wales,Organic Search,Standard
822,2025-03-05,37.0,West Midlands,Affiliate,Standard
823,2025-10-12,48.0,East of England,Social,Standard
824,2024-11-09,29.0,West Midlands,Social,Gold
825,2025-02-17,18.0,London,Organic Search,Standard
826,2024-07-29,18.0,north east,Social,Gold
827,2024-07-23,25.0,London,Paid Search,Silver
828,2024-02-16,28.0,West Midlands,Organic Search,Standard
829,2024-12-08,30.0,London,Social,Standard
830,2025-11-08,34.0,North West,Email,Standard
831,2024-03-23,31.0,north west,Organic Search,Silver
832,2024-10-24,46.0,North West,Organic Search,Standard
833,2025-08-21,27.0,South West,Email,Standard
834,2024-12-20,25.0,West Midlands,Organic Search,Silver
835,2025-06-27,39.0,West Midlands,Organic Search,Silver
836,2024-09-25,18.0,North West,Direct,Silver
837,2025-03-06,38.0,East of England,Organic Search,Standard
838,2025-12-07,35.0,East of England,Email,Silver
839,2025-03-03,32.0,North West,Affiliate,Standard
840,2025-07-23,51.0,London,Paid Search,Silver
841,2025-05-10,27.0,West Midlands,Social,Standard
842,2024-03-09,57.0,London,Social,STANDARD
843,2024-04-24,32.0,North West,Organic Search,Standard
844,2025-03-10,20.0,South East,Paid Search,Standard
845,2024-09-05,35.0,Yorkshire,Direct,Standard
846,2024-12-12,22.0,London,Paid Search,Gold
847,2024-12-11,26.0,South West,Affiliate,Gold
848,2025-07-21,38.0,London,Social,Standard
849,2025-12-09,40.0,Yorkshire,Email,Standard
850,2025-12-14,27.0,London,Social,Standard
851,2024-02-26,45.0,South West,Social,Silver
852,2025-06-16,47.0,London,Social,Standard
853,2025-06-02,50.0,Yorkshire,Social,Silver
854,2025-09-10,40.0,South East,Affiliate,Standard
855,2024-11-01,49.0,West Midlands,Direct,Standard
856,2024-12-25,18.0,London,Paid Search,Standard
857,2024-11-18,31.0,south east,Organic Search,Standard
858,2024-09-24,24.0,London,Affiliate,Silver
859,2024-06-25,35.0,East of England,Organic Search,Silver
860,2025-04-04,28.0,London,Direct,Standard
861,2024-01-12,32.0,Scotland,Organic Search,Silver
862,2025-06-19,55.0,South West,Organic Search,Gold
863,2025-08-24,32.0,West Midlands,Organic Search,Silver
864,2024-06-11,39.0,South East,Organic Search,Standard
865,2024-06-01,31.0,South East,Email,Standard
866,2024-12-25,35.0,Yorkshire,Paid Search,Standard
867,2025-08-28,34.0,North West,Direct,Gold
868,2024-03-22,39.0,West Midlands,Paid Search,Standard
869,2024-11-04,47.0,North West,Email,Silver
870,2024-06-03,52.0,London,Email,Silver
871,2025-09-01,37.0,Wales,Paid Search,Standard
872,2025-09-22,40.0,South West,Direct,Standard
873,2024-03-01,21.0,Yorkshire,Paid Search,Standard
874,2024-04-13,33.0,North West,Social,Standard
875,2024-04-22,44.0,South East,Paid Search,Standard
876,2025-08-03,44.0,East of England,Paid Search,Standard
877,2025-10-05,36.0,Scotland,Organic Search,STANDARD
878,2024-09-23,44.0,London,Paid Search,Silver
879,2024-04-22,39.0,South West,Direct,Standard
880,2025-04-19,47.0,West Midlands,Affiliate,Standard
881,2025-09-28,37.0,South East,Direct,Silver
882,2025-10-12,30.0,South East,Email,Standard
883,2024-11-14,38.0,North West,Email,Standard
884,2025-07-12,18.0,Wales,Direct,Standard
885,2025-11-14,38.0,east of england,Social,Standard
886,2025-08-13,18.0,Wales,Direct,Standard
887,2024-12-05,18.0,London,Paid Search,Silver
888,2024-07-05,39.0,London,Social,Standard
889,2024-09-22,39.0,london,Social,Standard
890,2024-09-15,21.0,South West,Organic Search,Standard
891,2025-12-07,26.0,West Midlands,Organic Search,Silver
892,2025-06-07,49.0,London,Direct,Standard
893,2025-09-05,29.0,South West,Social,Standard
894,2025-07-09,59.0,North West,Organic Search,Standard
895,2024-12-06,34.0,West Midlands,Direct,Silver
896,2025-07-18,38.0,West Midlands,Direct,Silver
897,2025-04-02,52.0,West Midlands,Email,Silver
898,2025-06-13,35.0,Scotland,Paid Search,Silver
899,2024-08-03,23.0,North West,Paid Search,Gold
900,2024-06-14,33.0,North East,Direct,Standard
901,2024-05-08,34.0,Scotland,Organic Search,Silver
902,2024-07-25,19.0,Yorkshire,Organic Search,Silver
903,2025-11-30,31.0,London,Organic Search,Standard
904,2025-11-04,26.0,East of England,Email,Standard
905,2024-04-14,,South East,Paid Search,Standard
906,2025-01-31,34.0,London,Direct,Silver
907,2025-11-03,31.0,East of England,Affiliate,Standard
908,2025-06-23,33.0,London,Direct,Standard
909,2025-03-13,36.0,East of England,Paid Search,Standard
910,2025-03-04,41.0,Yorkshire,Social,Standard
911,2024-08-21,23.0,South East,Email,Standard
912,2025-10-23,23.0,Wales,Direct,Standard
913,2024-02-29,,North West,Paid Search,Standard
914,2025-09-13,29.0,Yorkshire,Paid Search,Standard
915,2025-09-14,18.0,London,Email,Gold
916,2024-07-05,39.0,Wales,Email,Silver
917,2025-01-01,39.0,London,Organic Search,Standard
918,2025-09-24,18.0,Yorkshire,Social,Standard
919,2024-12-05,37.0,London,Paid Search,Standard
920,2024-08-02,42.0,London,Paid Search,Standard
921,2024-02-20,38.0,South East,Organic Search,Standard
922,2024-11-11,41.0,North West,Email,Standard
923,2024-07-17,19.0,North East,Organic Search,Silver
924,2025-08-31,38.0,West Midlands,Organic Search,Standard
