order_id,customer_id,order_datetime,status,payment_method,device
500432,16306,2025-12-31 05:08:00,Completed,Apple Pay,Desktop
500433,607,2025-04-08 15:05:00,Completed,Card,Desktop
500434,8392,2025-08-29 06:01:00,Completed,PayPal,Mobile
500435,18835,2025-11-26 22:04:00,Completed,Apple Pay,Mobile
500436,6539,2025-12-31 20:25:00,Completed,Card,Tablet
500437,10441,2025-01-11 23:55:00,Completed,Apple Pay,Tablet
500438,3477,2025-10-30 15:53:00,Completed,Apple Pay,Mobile
500439,16361,2025-07-14 16:15:00,Completed,Apple Pay,Mobile
500440,18071,2025-06-19 02:15:00,Completed,Card,Desktop
500441,3849,2025-11-04 23:27:00,Returned,Card,Desktop
500442,19377,2025-02-23 09:05:00,Completed,Card,Tablet
500443,3616,2025-01-08 21:46:00,Returned,Card,Mobile
500444,18874,2025-12-15 13:39:00,Completed,Card,Mobile
500445,11297,2025-10-09 03:57:00,Completed,Card,Mobile
500446,3245,2025-07-20 10:24:00,Completed,Card,Mobile
500447,3195,2025-12-15 05:53:00,Cancelled,Card,Mobile
500448,1592,2025-12-10 10:51:00,Cancelled,Google Pay,Mobile
500449,17393,2025-04-11 02:17:00,Completed,Google Pay,Mobile
500450,3026,2025-04-19 11:53:00,Completed,Apple Pay,Mobile
500451,17664,2025-02-02 19:18:00,Completed,Google Pay,Mobile
500452,17417,2025-10-14 20:34:00,Completed,Card,Desktop
500453,10350,2025-08-29 09:41:00,Completed,Card,Desktop
500454,8540,2025-05-09 10:18:00,Completed,Card,Mobile
500455,6543,2025-04-15 16:46:00,Completed,Apple Pay,Mobile
500456,4999,2025-12-15 21:14:00,Completed,Card,Mobile
500457,8316,2025-11-19 20:44:00,Completed,Card,Desktop
500458,8811,2025-05-11 01:42:00,Completed,Apple Pay,Mobile
500459,4196,2025-07-02 17:36:00,Completed,Apple Pay,Mobile
500460,17668,2025-02-19 06:33:00,Completed,Google Pay,Mobile
500461,3935,2025-11-07 12:18:00,Completed,Card,Desktop
500462,8516,2025-07-04 20:29:00,Completed,Card,Tablet
500463,4776,2025-06-11 14:31:00,Completed,Google Pay,Mobile
500464,4503,2025-05-06 07:34:00,Completed,Card,Mobile
500465,491,2025-08-13 10:14:00,Completed,Card,Mobile
500466,8990,2025-11-13 04:29:00,Completed,Google Pay,Desktop
500467,7989,2025-02-27 20:54:00,Completed,Card,Desktop
500468,14428,2025-12-02 09:27:00,Completed,Card,Desktop
500469,3263,2025-12-31 00:01:00,Completed,Card,Tablet
500470,14337,2025-06-20 12:25:00,Completed,Card,Desktop
500471,13597,2025-07-13 01:46:00,Completed,Card,Tablet
500472,19170,2025-05-13 02:05:00,Completed,Card,Desktop
500473,6055,2025-12-29 12:03:00,Completed,PayPal,Mobile
500474,2760,2025-12-25 07:13:00,Completed,Card,Mobile
500475,7001,2025-07-15 17:09:00,Completed,PayPal,Mobile
500476,6186,2025-12-11 04:56:00,Completed,Card,Desktop
500477,6790,2025-07-14 22:45:00,Completed,Card,Desktop
500478,1317,2025-08-31 01:31:00,Completed,Card,Tablet
500479,19588,2025-05-05 05:35:00,Completed,Card,Mobile
500480,1369,2025-01-05 10:24:00,Completed,PayPal,Mobile
500481,7202,2025-06-20 03:51:00,Completed,Google Pay,Mobile
500482,18093,2025-03-14 13:58:00,Completed,Apple Pay,Tablet
500483,19160,2025-06-25 09:38:00,Completed,Card,Tablet
500484,12959,2025-01-13 06:08:00,Completed,Card,Mobile
500485,5278,2025-01-25 02:06:00,Completed,Apple Pay,Mobile
500486,19106,2025-03-01 17:12:00,Completed,Card,Mobile
500487,3973,2025-07-04 07:59:00,Completed,Google Pay,Mobile
500488,9707,2025-01-21 09:42:00,Completed,Card,Mobile
500489,9333,2025-11-29 05:00:00,Completed,Apple Pay,Mobile
500490,282,2025-03-31 15:04:00,Completed,Google Pay,Mobile
500491,4016,2025-08-09 01:11:00,Completed,Card,Tablet
500492,14968,2025-12-19 09:40:00,Completed,Card,Mobile
500493,18441,2025-02-19 08:22:00,Completed,Card,Mobile
500494,10640,2025-04-14 20:25:00,Completed,Card,Mobile
500495,11935,2025-10-06 04:02:00,Completed,Google Pay,Desktop
500496,18937,2025-10-28 16:04:00,Completed,Card,Mobile
500497,16613,2025-11-02 11:58:00,Completed,Card,Mobile
500498,8758,2025-11-25 03:39:00,Completed,Card,Mobile
500499,531,2025-03-20 07:17:00,Completed,Card,Desktop
500500,18100,2025-01-13 18:12:00,Completed,Apple Pay,Mobile
500501,10825,2025-07-31 01:29:00,Completed,Google Pay,Tablet
500502,12341,2025-12-04 13:52:00,Completed,Card,Desktop
500503,3440,2025-09-05 13:23:00,Completed,Card,Tablet
500504,5452,2025-05-12 11:05:00,Returned,Card,Desktop
500505,2391,2025-10-27 15:12:00,Completed,Card,Desktop
500506,14214,2025-12-01 11:53:00,Completed,Apple Pay,Tablet
500507,15367,2025-08-12 23:43:00,Completed,,Mobile
500508,13647,2025-11-02 16:02:00,Completed,Card,Mobile
500509,4046,2025-06-30 11:52:00,Completed,Card,Tablet
500510,15539,2025-12-09 01:07:00,Completed,PayPal,Mobile
500511,1002,2025-06-08 08:36:00,Completed,Card,Mobile
500512,10633,2025-08-10 09:50:00,Completed,Google Pay,Tablet
500513,16981,2025-01-20 07:24:00,Completed,Card,Mobile
500514,17123,2025-03-20 23:23:00,Completed,Card,Mobile
500515,17832,2025-03-24 11:45:00,Completed,Card,Mobile
500516,19035,2025-06-07 18:08:00,Completed,Card,Tablet
500517,19891,2025-11-06 17:18:00,Completed,PayPal,Desktop
500518,5503,2025-09-12 16:38:00,Completed,Card,Desktop
500519,11497,2025-11-20 13:52:00,Completed,Google Pay,Mobile
500520,16905,2025-07-16 04:45:00,Completed,Apple Pay,Mobile
500521,17086,2025-08-19 21:47:00,Completed,Card,Desktop
500522,19250,2025-09-13 16:42:00,Completed,Apple Pay,Desktop
500523,2894,2025-02-28 00:20:00,Completed,Card,Mobile
500524,5523,2025-02-01 04:57:00,Completed,Card,Mobile
500525,9519,2025-11-17 03:32:00,Completed,Card,Desktop
500526,14196,2025-12-15 23:18:00,Completed,Card,Desktop
500527,11235,2025-05-14 05:57:00,Completed,PayPal,Mobile
500528,17128,2025-07-15 20:54:00,Completed,Card,Mobile
500529,14093,2025-05-30 14:02:00,Completed,Apple Pay,Desktop
500530,10297,2025-12-13 21:53:00,Completed,Card,Mobile
500531,5676,2025-06-11 04:25:00,Completed,Apple Pay,Mobile
500532,3912,2025-12-02 23:42:00,Completed,Card,Desktop
500533,16268,2025-01-17 10:32:00,Completed,Apple Pay,Mobile
500534,17835,2025-06-22 15:14:00,Completed,PayPal,Desktop
500535,19956,2025-03-20 06:18:00,Completed,Card,Desktop
500536,11176,2025-02-25 06:35:00,Completed,Card,Desktop
500537,18653,2025-04-10 03:08:00,Completed,Card,Mobile
500538,2811,2025-12-20 18:06:00,Completed,PayPal,Mobile
500539,6705,2025-08-10 09:03:00,Completed,Card,Tablet
500540,13955,2025-01-10 19:52:00,Completed,Google Pay,Mobile
500541,6328,2025-12-10 06:55:00,Completed,Card,Desktop
500542,4229,2025-11-05 03:00:00,Completed,Card,Mobile
500543,5470,2025-10-12 12:58:00,Returned,Card,Mobile
500544,742,2025-02-27 09:18:00,Completed,PayPal,Mobile
500545,17325,2025-09-20 13:43:00,Completed,Apple Pay,Desktop
500546,19817,2025-09-17 16:36:00,Completed,PayPal,Mobile
500547,16460,2025-12-25 03:41:00,Completed,Card,Mobile
500548,3219,2025-07-25 15:52:00,Completed,Card,Desktop
500549,7380,2025-02-16 13:54:00,Completed,Card,Mobile
500550,5334,2025-10-01 20:35:00,Completed,Card,Desktop
500551,5210,2025-09-10 03:18:00,Completed,Card,Desktop
500552,19125,2025-11-11 03:24:00,Completed,Card,Mobile
500553,15937,2025-07-29 21:28:00,Completed,Card,Desktop
500554,7621,2025-06-22 04:49:00,Completed,Card,Mobile
500555,12050,2025-09-14 23:20:00,Completed,Card,Mobile
500556,10847,2025-07-16 05:20:00,Completed,Google Pay,Mobile
500557,5720,2025-02-09 01:24:00,Completed,Card,Mobile
500558,9673,2025-03-22 11:11:00,Completed,Apple Pay,Mobile
500559,13422,2025-04-10 16:09:00,Completed,Card,Mobile
500560,4779,2025-07-26 06:11:00,Completed,Google Pay,Mobile
500561,8633,2025-10-05 14:46:00,Completed,Card,Mobile
500562,10640,2025-11-03 10:01:00,Cancelled,Card,Mobile
500563,17759,2025-02-16 01:20:00,Completed,Card,Mobile
500564,857,2025-12-23 17:08:00,Completed,Apple Pay,Mobile
500565,17566,2025-12-27 16:18:00,Completed,Card,Mobile
500566,13731,2025-04-05 23:30:00,Completed,Card,Mobile
500567,2034,2025-04-26 03:45:00,Completed,PayPal,Mobile
500568,10151,2025-02-16 23:17:00,Returned,Google Pay,Mobile
500569,10414,2025-12-30 06:58:00,Completed,Apple Pay,Desktop
500570,7530,2025-03-07 02:00:00,Completed,Card,Mobile
500571,134,2025-10-06 06:50:00,Completed,Card,Mobile
500572,10335,2025-04-05 04:22:00,Returned,Card,Desktop
500573,16428,2025-05-02 16:31:00,Completed,Card,Desktop
500574,11282,2025-01-25 00:23:00,Completed,Card,Desktop
500575,7049,2025-03-14 08:56:00,Returned,Card,Mobile
500576,1608,2025-05-12 20:16:00,Completed,Card,Mobile
500577,18573,2025-02-11 05:00:00,Completed,Google Pay,Desktop
500578,8831,2025-01-12 17:48:00,Completed,PayPal,Desktop
500579,8003,2025-09-08 18:43:00,Completed,Card,Desktop
500580,8370,2025-10-06 03:49:00,Completed,Card,Mobile
500581,19903,2025-06-21 15:58:00,Completed,Google Pay,Mobile
500582,17894,2025-11-16 05:50:00,Completed,Card,Mobile
500583,15650,2025-03-23 07:51:00,Completed,Card,Tablet
500584,2610,2025-06-26 15:14:00,Completed,Google Pay,Mobile
500585,1156,2025-12-21 09:15:00,Completed,Card,Desktop
500586,2966,2025-02-02 02:36:00,Completed,Card,Mobile
500587,10242,2025-01-28 18:39:00,Completed,Card,Mobile
500588,16291,2025-09-21 11:52:00,Completed,Card,Desktop
500589,2590,2025-12-14 19:23:00,Completed,Card,Tablet
500590,16233,2025-12-21 18:53:00,Cancelled,Google Pay,Mobile
500591,11655,2025-01-19 08:27:00,Completed,Card,Mobile
500592,14357,2025-01-27 08:50:00,Completed,Google Pay,Tablet
500593,10994,2025-11-22 11:19:00,Completed,Card,Mobile
500594,14062,2025-05-13 03:27:00,Returned,Card,Desktop
500595,3263,2025-03-14 22:58:00,Completed,Card,Mobile
500596,1004,2025-05-09 07:39:00,Completed,PayPal,Mobile
500597,18610,2025-06-19 06:02:00,Completed,Card,Mobile
500598,5814,2025-03-25 17:05:00,Completed,Card,Mobile
500599,12379,2025-11-24 12:01:00,Completed,Card,Desktop
500600,16308,2025-11-23 10:38:00,Completed,Card,Mobile
500601,3709,2025-02-27 20:03:00,Completed,PayPal,Mobile
500602,16539,2025-03-08 23:35:00,Completed,Card,Desktop
500603,12995,2025-06-07 22:26:00,Completed,PayPal,
500604,10069,2025-01-16 20:28:00,Completed,Apple Pay,Mobile
500605,3212,2025-02-10 06:49:00,Completed,Card,Tablet
500606,7314,2025-11-28 09:38:00,Returned,Google Pay,Desktop
500607,15947,2025-03-30 02:18:00,Completed,Card,Mobile
500608,875,2025-12-22 17:06:00,Completed,PayPal,Mobile
500609,6593,2025-07-22 10:55:00,Completed,Card,Tablet
500610,17400,2025-12-21 01:24:00,Completed,Card,Desktop
500611,14625,2025-12-23 23:57:00,Completed,Card,Desktop
500612,19411,2025-05-05 19:01:00,Completed,PayPal,Mobile
500613,1272,2025-09-21 05:24:00,Completed,Card,Mobile
500614,8728,2025-07-13 03:10:00,Completed,Card,Desktop
500615,8214,2025-10-02 04:01:00,Completed,Card,Tablet
500616,7413,2025-01-05 18:06:00,Completed,Apple Pay,Mobile
500617,8310,2025-06-17 09:31:00,Completed,Card,Tablet
500618,3335,2025-04-16 03:36:00,Completed,Card,Mobile
500619,4255,2025-06-06 23:41:00,Completed,Card,Desktop
500620,18768,2025-07-31 19:46:00,Completed,Card,Tablet
500621,723,2025-04-26 01:14:00,Completed,Card,Mobile
500622,4443,2025-06-05 06:56:00,Completed,Card,Mobile
500623,2234,2025-09-09 01:18:00,Completed,Card,Mobile
500624,6435,2025-12-18 01:54:00,Completed,Google Pay,Mobile
500625,12735,2025-04-28 15:47:00,Completed,Card,Desktop
500626,9661,2025-03-12 10:50:00,Cancelled,Card,Mobile
500627,9679,2025-10-12 19:36:00,Completed,Apple Pay,Mobile
500628,458,2025-01-26 19:55:00,Completed,Card,Mobile
500629,15749,2025-06-09 13:54:00,Completed,Card,Desktop
500630,17756,2025-10-22 02:00:00,Completed,Card,Desktop
500631,6782,2025-05-05 05:51:00,Returned,Apple Pay,Mobile
500632,2822,2025-02-28 13:43:00,Completed,Card,Mobile
500633,17512,2025-06-25 09:11:00,Cancelled,PayPal,Desktop
500634,15085,2025-11-30 06:03:00,Cancelled,Card,Desktop
500635,12456,2025-11-26 07:08:00,Completed,Card,Mobile
500636,10636,2025-12-03 12:07:00,Completed,Card,Desktop
500637,3679,2025-04-25 23:25:00,Completed,Apple Pay,Mobile
500638,3555,2025-12-24 22:17:00,Completed,PayPal,Mobile
500639,17097,2025-12-03 10:49:00,Completed,Card,Tablet
500640,16496,2025-08-27 13:16:00,Completed,Apple Pay,Desktop
500641,2293,2025-09-24 16:29:00,Completed,Card,Mobile
500642,16064,2025-05-29 18:41:00,Completed,Card,Tablet
500643,7365,2025-12-11 11:46:00,Completed,Apple Pay,Desktop
500644,14874,2025-01-16 20:39:00,Completed,Card,Mobile
500645,4265,2025-11-27 20:51:00,Completed,Card,Tablet
500646,10096,2025-01-07 23:10:00,Completed,PayPal,Tablet
500647,10020,2025-06-06 18:27:00,Completed,Card,Tablet
500648,9950,2025-11-16 20:04:00,Completed,Card,Desktop
500649,17349,2025-09-26 03:50:00,Completed,Card,Mobile
500650,623,2025-06-02 12:20:00,Completed,Google Pay,Desktop
500651,18442,2025-07-17 20:36:00,Completed,PayPal,Tablet
500652,12814,2025-06-08 00:27:00,Completed,PayPal,Mobile
500653,16304,2025-03-22 08:59:00,Completed,Card,Tablet
500654,9032,2025-11-19 02:13:00,Completed,Google Pay,Mobile
500655,8155,2025-07-31 10:21:00,Completed,Google Pay,Mobile
500656,2605,2025-09-05 17:40:00,Completed,Card,Mobile
500657,18268,2025-06-26 09:30:00,Completed,Card,Mobile
500658,7288,2025-03-19 05:24:00,Completed,Card,Mobile
500659,12848,2025-08-20 10:11:00,Completed,PayPal,Mobile
500660,9373,2025-11-11 09:15:00,Completed,Google Pay,Mobile
500661,14460,2025-03-09 13:09:00,Completed,Google Pay,Mobile
500662,7028,2025-10-17 20:04:00,Completed,Card,Desktop
500663,11604,2025-10-17 05:28:00,Completed,Card,Mobile
500664,2252,2025-01-19 16:52:00,Completed,Card,Tablet
500665,12652,2025-05-20 01:53:00,Completed,Google Pay,Desktop
500666,4948,2025-12-28 13:03:00,Completed,PayPal,Mobile
500667,5791,2025-04-11 15:24:00,Completed,Card,Mobile
500668,11372,2025-10-01 23:19:00,Completed,Apple Pay,Mobile
500669,3755,2025-12-17 13:06:00,Completed,PayPal,Mobile
500670,7097,2025-11-01 18:12:00,Completed,Card,Mobile
500671,13360,2025-02-12 02:54:00,Completed,Card,Mobile
500672,13774,2025-05-02 13:15:00,Completed,Card,Mobile
500673,13965,2025-11-14 23:06:00,Completed,Card,Desktop
500674,4649,2025-07-16 08:04:00,Completed,Apple Pay,Mobile
500675,1233,2025-11-30 22:25:00,Completed,Apple Pay,Mobile
500676,17399,2025-04-09 19:24:00,Completed,Card,Mobile
500677,10131,2025-04-06 01:36:00,Completed,PayPal,Desktop
500678,11825,2025-05-23 10:12:00,Completed,Apple Pay,Mobile
500679,5361,2025-05-10 22:50:00,Completed,Card,Tablet
500680,8582,2025-10-11 00:09:00,Completed,Card,Tablet
500681,4110,2025-04-24 21:41:00,Completed,Card,Mobile
500682,4294,2025-01-15 22:11:00,Completed,PayPal,Tablet
500683,8010,2025-03-28 03:46:00,Completed,Card,Mobile
500684,8102,2025-05-23 19:45:00,Completed,Google Pay,Mobile
500685,6057,2025-12-25 03:36:00,Completed,Card,Tablet
500686,11515,2025-11-05 10:25:00,Completed,Card,Desktop
500687,4459,2025-11-20 12:22:00,Completed,Card,Mobile
500688,5738,2025-01-08 19:40:00,Completed,Card,Desktop
500689,5565,2025-02-11 23:57:00,Completed,Card,Mobile
500690,3784,2025-12-02 11:04:00,Completed,Card,Mobile
500691,4338,2025-11-18 18:20:00,Completed,Card,Mobile
500692,19351,2025-09-16 02:54:00,Completed,Card,Desktop
500693,13483,2025-03-01 08:41:00,Completed,Google Pay,Desktop
500694,6084,2025-12-19 04:29:00,Completed,Card,Tablet
500695,2147,2025-04-11 17:18:00,Completed,Apple Pay,Mobile
500696,4136,2025-01-25 01:00:00,Completed,PayPal,Mobile
500697,10689,2025-03-15 01:37:00,Completed,PayPal,Mobile
500698,9919,2025-08-30 13:01:00,Completed,Google Pay,Mobile
500699,10346,2025-04-08 18:09:00,Completed,Card,Mobile
500700,5617,2025-06-14 03:20:00,Completed,Google Pay,Desktop
500701,14608,2025-05-18 20:04:00,Completed,Card,Desktop
500702,14309,2025-11-17 17:48:00,Completed,PayPal,Mobile
500703,16577,2025-09-02 17:57:00,Completed,Card,Mobile
500704,14137,2025-12-06 01:32:00,Cancelled,PayPal,Mobile
500705,5628,2025-10-23 20:48:00,Completed,Card,Mobile
500706,15283,2025-11-10 20:39:00,Completed,Google Pay,Mobile
500707,3754,2025-05-19 15:05:00,Completed,PayPal,Mobile
500708,10556,2025-05-27 08:31:00,Completed,Card,Mobile
500709,6185,2025-04-21 20:06:00,Completed,Google Pay,Mobile
500710,14287,2025-09-26 02:58:00,Completed,Card,Mobile
500711,13455,2025-11-25 17:14:00,Completed,Google Pay,Desktop
500712,1826,2025-08-30 14:01:00,Completed,Card,Mobile
500713,13503,2025-11-09 18:48:00,Completed,Apple Pay,Mobile
500714,10627,2025-05-25 03:13:00,Completed,Card,Mobile
500715,5457,2025-03-23 00:12:00,Completed,Card,Mobile
500716,16652,2025-02-26 07:55:00,Completed,Card,Desktop
500717,9421,2025-03-18 11:58:00,Completed,Card,Mobile
500718,9259,2025-09-16 23:05:00,Completed,Google Pay,Tablet
500719,16341,2025-07-12 10:34:00,Completed,Card,Mobile
500720,7032,2025-11-06 01:27:00,Completed,PayPal,Desktop
500721,16640,2025-03-05 13:56:00,Completed,Apple Pay,Mobile
500722,13685,2025-02-01 22:03:00,Completed,Card,Desktop
500723,4646,2025-09-26 16:50:00,Completed,Card,Mobile
500724,7494,2025-12-26 18:35:00,Completed,Card,Mobile
500725,13269,2025-01-31 19:35:00,Completed,Card,Mobile
500726,1161,2025-09-27 06:19:00,Completed,Card,Mobile
500727,2782,2025-07-31 10:55:00,Completed,Card,Desktop
500728,151,2025-12-08 13:12:00,Completed,Card,Mobile
500729,10923,2025-08-17 01:38:00,Completed,Card,Mobile
500730,12801,2025-01-03 22:25:00,completed,Card,Mobile
500731,412,2025-04-11 16:19:00,Cancelled,Apple Pay,Desktop
500732,4491,2025-06-10 03:10:00,Completed,Card,Mobile
500733,7908,2025-09-16 02:31:00,Returned,PayPal,Mobile
500734,17633,2025-01-18 02:31:00,Completed,Card,Desktop
500735,10164,2025-05-30 07:05:00,Completed,Card,Desktop
500736,10272,2025-06-19 17:27:00,Completed,Card,Desktop
500737,11769,2025-12-19 04:39:00,Completed,Card,Tablet
500738,14031,2025-06-23 05:58:00,Completed,PayPal,Mobile
500739,17945,2025-01-11 12:04:00,Completed,Card,Desktop
500740,6308,2025-10-27 11:35:00,Completed,Apple Pay,Mobile
500741,19814,2025-02-22 12:19:00,Completed,Card,Tablet
500742,15725,2025-06-24 04:08:00,Completed,PayPal,Mobile
500743,3196,2025-03-11 01:21:00,Cancelled,Card,Mobile
500744,7274,2025-01-07 13:52:00,Completed,Apple Pay,Mobile
500745,13277,2025-07-31 03:52:00,Completed,PayPal,Mobile
500746,4128,2025-03-22 18:46:00,Completed,PayPal,Mobile
500747,12111,2025-10-01 05:37:00,Completed,Card,Mobile
500748,17177,2025-09-30 16:18:00,Completed,Google Pay,Desktop
500749,6634,2025-12-24 12:26:00,Completed,Google Pay,Mobile
500750,10666,2025-12-10 08:48:00,Completed,Card,Desktop
500751,13407,2025-05-28 09:03:00,Completed,Google Pay,Tablet
500752,5082,2025-12-27 18:47:00,Completed,Card,Tablet
500753,4629,2025-06-25 14:22:00,Completed,PayPal,Desktop
500754,8796,2025-01-22 08:43:00,Completed,Card,Desktop
500755,10917,2025-12-30 14:16:00,Completed,Card,Mobile
500756,17035,2025-09-17 07:32:00,Completed,Card,Desktop
500757,19553,2025-05-06 09:52:00,Completed,Apple Pay,Mobile
500758,3747,2025-09-13 13:00:00,Completed,Card,Desktop
500759,2635,2025-04-12 16:48:00,Completed,Card,Mobile
500760,13829,2025-11-24 12:42:00,Completed,Apple Pay,Tablet
500761,19266,2025-03-09 21:47:00,Completed,Card,Desktop
500762,2713,2025-03-14 06:33:00,Completed,Card,Desktop
500763,9476,2025-09-18 08:07:00,Completed,Card,Desktop
500764,8165,2025-10-14 09:37:00,Completed,PayPal,Desktop
500765,17546,2025-12-29 07:39:00,Completed,Apple Pay,Mobile
500766,6910,2025-07-26 23:54:00,Completed,PayPal,Mobile
500767,446,2025-08-19 12:21:00,Completed,Card,Desktop
500768,8138,2025-08-23 03:08:00,Completed,Card,Desktop
500769,10483,2025-06-30 02:26:00,Completed,Card,Mobile
500770,1797,2025-05-04 06:45:00,Completed,PayPal,Mobile
500771,11054,2025-03-23 21:16:00,Completed,Card,Desktop
500772,10496,2025-11-26 18:07:00,Completed,Card,Mobile
500773,7088,2025-01-24 23:53:00,Completed,Card,Mobile
500774,15127,2025-08-14 06:24:00,Completed,Google Pay,Mobile
500775,11242,2025-12-10 12:50:00,Completed,Card,Mobile
500776,2030,2025-04-04 02:05:00,Completed,Card,Mobile
500777,10669,2025-10-17 11:40:00,Completed,Card,Mobile
500778,5637,2025-07-11 08:32:00,Completed,Card,Mobile
500779,7869,2025-01-05 06:55:00,Completed,Card,Mobile
500780,19833,2025-03-15 10:33:00,Completed,Card,Mobile
500781,18780,2025-08-01 01:29:00,Completed,Card,Mobile
500782,17942,2025-11-19 15:33:00,Completed,Apple Pay,Desktop
500783,19765,2025-11-01 23:04:00,Completed,Card,Mobile
500784,6916,2025-12-06 13:12:00,Completed,Card,Mobile
500785,9410,2025-04-15 11:29:00,Completed,Apple Pay,Mobile
500786,5258,2025-01-26 15:12:00,Completed,Card,Mobile
500787,11071,2025-12-25 13:08:00,Completed,PayPal,Mobile
500788,2716,2025-11-06 14:36:00,Completed,Card,Desktop
500789,10071,2025-02-14 14:00:00,Completed,Card,Desktop
500790,5101,2025-01-16 12:35:00,Completed,Card,Mobile
500791,5203,2025-11-28 13:12:00,Completed,Card,Tablet
500792,6735,2025-03-12 11:00:00,Completed,Google Pay,Desktop
500793,9332,2025-04-24 14:35:00,Completed,Google Pay,Mobile
500794,5642,2025-05-16 14:46:00,Completed,Card,Mobile
500795,7716,2025-11-19 07:28:00,Completed,Card,Mobile
500796,3403,2025-02-08 23:56:00,Completed,Apple Pay,Mobile
500797,13006,2025-06-15 14:07:00,Completed,Apple Pay,Mobile
